timestamp,lat,lon,altitude_m,distance_m,speed_ms,heart_rate_bpm,cadence_rpm
2026-08-15T15:44:00Z,41.5783256,-93.6850741,286.8,0,0,96,0
2026-08-15T15:44:05Z,41.5782597,-93.684996,288,10,1.138,97,0
2026-08-15T15:44:06Z,41.5782394,-93.6849695,288.4,13.2,1.241,101,86
2026-08-15T15:44:07Z,41.5782179,-93.684943,288.4,16.4,2.958,105,86
2026-08-15T15:44:08Z,41.5781963,-93.6849191,288.4,19.5,2.995,109,84
2026-08-15T15:44:09Z,41.5781755,-93.6849063,288.4,22,2.995,112,84
2026-08-15T15:44:10Z,41.5781552,-93.6849042,288.4,24.3,2.976,114,84
2026-08-15T15:44:11Z,41.5781325,-93.684912,288.4,26.9,2.753,117,84
2026-08-15T15:44:14Z,41.5780495,-93.6849573,287.4,36.8,2.883,120,83
2026-08-15T15:44:15Z,41.5780238,-93.6849718,287.6,39.9,2.958,121,83
2026-08-15T15:44:17Z,41.5779664,-93.6849957,287,46.6,2.995,123,83
2026-08-15T15:44:20Z,41.5778849,-93.6849767,286.6,55.8,3.088,125,88
2026-08-15T15:44:22Z,41.577832,-93.6849518,285.8,62.1,3.088,127,88
2026-08-15T15:44:27Z,41.5776976,-93.6849075,284.8,77.5,3.042,130,85
2026-08-15T15:44:28Z,41.5776713,-93.6849099,284.8,80.5,3.042,130,85
2026-08-15T15:44:33Z,41.5775474,-93.6849903,284.6,95.9,3.051,132,85
2026-08-15T15:44:40Z,41.5774286,-93.6851847,284.2,116.9,3.014,134,85
2026-08-15T15:44:44Z,41.5773854,-93.6853483,284.8,131.6,3.032,135,83
2026-08-15T15:44:50Z,41.5773948,-93.685571,285,150.3,3.051,136,84
2026-08-15T15:44:56Z,41.5774025,-93.6857604,285.4,166.1,3.014,137,82
2026-08-15T15:44:59Z,41.5773974,-93.6858572,286,174.2,2.976,138,82
2026-08-15T15:45:02Z,41.5773863,-93.6859682,286.8,183.4,2.967,138,82
2026-08-15T15:45:04Z,41.5773781,-93.686048,287.2,190.1,2.958,138,81
2026-08-15T15:45:08Z,41.5773655,-93.6861826,287.8,201.3,2.958,139,84
2026-08-15T15:45:11Z,41.5773373,-93.6862458,288,207.4,2.921,139,83
2026-08-15T15:45:13Z,41.5773142,-93.6862691,288.2,210.1,2.902,139,82
2026-08-15T15:45:15Z,41.5772608,-93.6862769,288.4,216.1,2.846,139,82
2026-08-15T15:45:18Z,41.5771806,-93.6862766,288.4,224.9,2.865,139,82
2026-08-15T15:45:25Z,41.5769941,-93.6863035,287.8,245.7,2.893,139,83
2026-08-15T15:45:30Z,41.5768577,-93.6863209,287.4,260.9,2.921,140,82
2026-08-15T15:45:31Z,41.576831,-93.6863221,287.2,263.8,2.921,140,82
2026-08-15T15:45:38Z,41.5766256,-93.6863207,286.6,286.6,2.939,140,83
2026-08-15T15:45:44Z,41.5764465,-93.6863158,286.2,306.5,2.976,138,82
2026-08-15T15:45:46Z,41.576392,-93.6863194,286.2,312.5,2.995,136,82
2026-08-15T15:45:52Z,41.5762361,-93.6863171,285,329.8,2.986,134,83
2026-08-15T15:45:57Z,41.5761006,-93.6863224,284.4,344.8,2.967,134,81
2026-08-15T15:45:58Z,41.5760739,-93.6863189,284,347.8,2.967,134,81
2026-08-15T15:45:59Z,41.5760454,-93.6863222,283.4,350.9,2.967,134,82
2026-08-15T15:46:02Z,41.5759537,-93.6863167,282.8,361,2.976,135,82
2026-08-15T15:46:03Z,41.5759218,-93.6863164,282.8,364.5,2.986,135,82
2026-08-15T15:46:08Z,41.5757593,-93.6863073,281.8,382.6,3.023,133,81
2026-08-15T15:46:13Z,41.5756092,-93.6863315,280.4,399.5,3.042,131,81
2026-08-15T15:46:14Z,41.5755829,-93.6863592,280,403.3,3.051,131,81
2026-08-15T15:46:17Z,41.5755362,-93.686468,279.6,413.9,3.051,131,81
2026-08-15T15:46:18Z,41.5755324,-93.6865092,279.6,417.3,3.06,131,81
2026-08-15T15:46:19Z,41.575531,-93.6865525,279.4,421,3.06,131,81
2026-08-15T15:46:22Z,41.5755192,-93.6866825,278.2,431.8,3.098,131,80
2026-08-15T15:46:24Z,41.5755203,-93.6867663,277.6,438.8,3.107,131,80
2026-08-15T15:46:26Z,41.5755217,-93.6868479,277,445.6,3.116,132,81
2026-08-15T15:46:29Z,41.5755265,-93.6869459,275.8,453.9,3.135,132,81
2026-08-15T15:46:30Z,41.5755269,-93.6869842,275.4,457,3.098,132,81
2026-08-15T15:46:33Z,41.575531,-93.6870992,274.8,466.6,3.098,132,80
2026-08-15T15:46:36Z,41.5755321,-93.6872099,273.6,475.9,3.098,132,82
2026-08-15T15:46:39Z,41.5755322,-93.6873311,272.2,486,3.144,130,84
2026-08-15T15:46:42Z,41.5755278,-93.6874559,270.8,496.4,3.172,128,84
2026-08-15T15:46:44Z,41.5755195,-93.6875367,269.6,503.1,3.172,127,83
2026-08-15T15:46:48Z,41.5755016,-93.6877097,268.8,517.6,3.21,128,81
2026-08-15T15:46:50Z,41.5755018,-93.6877884,268.4,524.1,3.228,128,82
2026-08-15T15:46:54Z,41.5755059,-93.6879415,267.4,536.9,3.228,128,81
2026-08-15T15:46:55Z,41.575508,-93.6879803,266.8,540.1,3.219,128,81
2026-08-15T15:46:58Z,41.5755118,-93.6880989,265.6,550,3.228,129,81
2026-08-15T15:46:59Z,41.5755108,-93.6881391,265.4,553.4,3.228,128,81
2026-08-15T15:47:01Z,41.575509,-93.6882226,264.8,560.3,3.238,127,82
2026-08-15T15:47:02Z,41.5755095,-93.6882626,264.6,563.7,3.238,126,82
2026-08-15T15:47:05Z,41.575509,-93.6883858,263.8,573.9,3.247,126,82
2026-08-15T15:47:06Z,41.575511,-93.6884277,263.4,577.4,3.256,126,81
2026-08-15T15:47:10Z,41.5755067,-93.6885873,262.8,590.7,3.266,126,82
2026-08-15T15:47:14Z,41.5755069,-93.6887554,262.2,604.7,3.275,127,82
2026-08-15T15:47:15Z,41.5755051,-93.6887928,261.8,607.8,3.284,127,82
2026-08-15T15:47:19Z,41.575499,-93.6889386,261.2,620.1,3.275,127,81
2026-08-15T15:47:24Z,41.5754989,-93.6891091,260.8,634.3,3.228,128,83
2026-08-15T15:47:29Z,41.5754976,-93.6893042,260.6,650.5,3.228,128,82
2026-08-15T15:47:32Z,41.5754993,-93.6894135,260,659.6,3.228,128,82
2026-08-15T15:47:36Z,41.5754922,-93.6895595,259.6,671.8,3.219,129,83
2026-08-15T15:47:41Z,41.5754886,-93.6897383,259.2,686.8,3.21,129,82
2026-08-15T15:47:44Z,41.5754702,-93.6898429,258.8,695.8,3.191,129,83
2026-08-15T15:47:47Z,41.5754595,-93.6899621,258.4,705.8,3.191,129,83
2026-08-15T15:47:53Z,41.5754427,-93.6901961,258,725.4,3.191,128,83
2026-08-15T15:47:59Z,41.5754491,-93.6904167,258,743.8,3.191,128,84
2026-08-15T15:48:05Z,41.5754668,-93.6906344,258,762.1,3.182,129,84
2026-08-15T15:48:12Z,41.5755179,-93.6908698,258,782.6,3.163,129,85
2026-08-15T15:48:13Z,41.5755259,-93.6909029,258,785.5,3.154,129,86
2026-08-15T15:48:19Z,41.5755948,-93.6911087,258,804.3,3.135,130,83
2026-08-15T15:48:20Z,41.575609,-93.6911445,258,807.7,3.144,130,83
2026-08-15T15:48:22Z,41.575632,-93.6912167,257.6,814.3,3.144,130,83
2026-08-15T15:48:26Z,41.5756765,-93.6913617,257.6,827.3,3.154,128,83
2026-08-15T15:48:32Z,41.5757361,-93.6915654,257.4,845.6,3.144,126,83
2026-08-15T15:48:39Z,41.5758191,-93.6918098,257.2,868,3.144,126,84
2026-08-15T15:48:40Z,41.5758332,-93.6918435,257.4,871.2,3.135,126,84
2026-08-15T15:48:46Z,41.575898,-93.6920467,257,889.6,3.135,127,83
2026-08-15T15:48:51Z,41.5759631,-93.6922185,256.8,905.6,3.144,125,82
2026-08-15T15:48:55Z,41.5760087,-93.6923496,256.6,917.7,3.144,124,83
2026-08-15T15:48:57Z,41.5760293,-93.6924159,256.6,923.7,3.135,125,84
2026-08-15T15:49:02Z,41.576085,-93.6925774,256.8,938.3,3.126,125,84
2026-08-15T15:49:09Z,41.5762187,-93.6927773,257,960.2,3.107,126,83
2026-08-15T15:49:15Z,41.5763324,-93.692987,256.4,981.7,3.126,127,83
2026-08-15T15:49:21Z,41.5764369,-93.6931858,256.6,1001.8,3.154,127,83
2026-08-15T15:49:27Z,41.5765308,-93.6933742,256.4,1020.7,3.172,128,83
2026-08-15T15:49:33Z,41.5766493,-93.6935476,257,1040.2,3.172,128,83
2026-08-15T15:49:39Z,41.5767692,-93.6936949,257.6,1058.4,3.172,129,82
2026-08-15T15:49:40Z,41.5767957,-93.693711,257.6,1061.6,3.172,129,82
2026-08-15T15:49:47Z,41.576975,-93.6937753,257.6,1082.3,3.163,129,82
2026-08-15T15:49:48Z,41.5769999,-93.6937744,257.6,1085.1,3.154,130,83
2026-08-15T15:49:52Z,41.577082,-93.6937997,258,1094.5,3.116,130,82
2026-08-15T15:49:57Z,41.577141,-93.6939217,259,1106.9,3.07,130,81
2026-08-15T15:50:01Z,41.57717,-93.694072,259.8,1119.9,3.088,131,83
2026-08-15T15:50:07Z,41.577181,-93.6942816,259,1137.4,3.079,131,80
2026-08-15T15:50:13Z,41.5771966,-93.6944973,258,1155.5,3.042,131,81
2026-08-15T15:50:14Z,41.5772027,-93.6945288,258,1158.2,3.042,131,81
2026-08-15T15:50:17Z,41.5772183,-93.6946413,257.6,1167.7,3.032,132,81
2026-08-15T15:50:21Z,41.5772219,-93.6947915,257.6,1180.2,3.042,132,81
2026-08-15T15:50:22Z,41.577215,-93.6948304,257.4,1183.5,3.051,132,80
2026-08-15T15:50:26Z,41.5771658,-93.6949713,257,1196.6,3.051,134,79
2026-08-15T15:50:27Z,41.5771462,-93.6950041,256.8,1200,3.06,134,79
2026-08-15T15:50:31Z,41.5770656,-93.6950888,255.8,1211.5,3.07,135,81
2026-08-15T15:50:32Z,41.5770431,-93.6951089,255.8,1214.5,3.06,135,82
2026-08-15T15:50:38Z,41.576912,-93.6952035,255.2,1231.1,3.023,135,84
2026-08-15T15:50:46Z,41.5767323,-93.6953175,254.8,1253.3,2.995,135,85
2026-08-15T15:50:53Z,41.5765625,-93.6954127,255.2,1273.7,2.976,135,83
2026-08-15T15:51:00Z,41.5763934,-93.6955249,255.6,1294.6,2.967,136,83
2026-08-15T15:51:01Z,41.5763688,-93.6955418,255.6,1297.6,2.976,136,83
2026-08-15T15:51:04Z,41.5762993,-93.6955986,255.8,1306.6,2.986,136,83
2026-08-15T15:51:06Z,41.5762597,-93.695581,256,1311.2,2.986,136,81
2026-08-15T15:51:10Z,41.5761905,-93.6955236,256,1320.3,2.948,136,80
2026-08-15T15:51:11Z,41.5761686,-93.6955229,256.2,1322.7,2.939,136,80
2026-08-15T15:51:17Z,41.5760072,-93.6955666,256.2,1341,2.921,136,81
2026-08-15T15:51:23Z,41.5758307,-93.6955517,255.8,1361,3.004,137,82
2026-08-15T15:51:28Z,41.5757099,-93.6954302,255.4,1377.6,3.079,137,83
2026-08-15T15:51:31Z,41.5756626,-93.6953614,254.8,1385.4,3.079,137,83
2026-08-15T15:51:34Z,41.575626,-93.6953049,254.2,1391.6,3.023,137,82
2026-08-15T15:51:42Z,41.5755168,-93.6951109,254.8,1411.8,2.893,137,82
2026-08-15T15:51:48Z,41.5754333,-93.6949252,254.8,1430.1,2.865,138,82
2026-08-15T15:51:54Z,41.5753993,-93.6947094,254.6,1448.7,2.921,138,82
2026-08-15T15:51:59Z,41.5754456,-93.6945467,254.8,1463.3,2.939,138,82
2026-08-15T15:52:04Z,41.5755481,-93.6944246,254.6,1478.5,2.93,138,82
2026-08-15T15:52:05Z,41.5755676,-93.6943988,254.8,1481.6,2.93,138,82
2026-08-15T15:52:10Z,41.5756692,-93.694302,254.4,1495.3,2.939,138,82
2026-08-15T15:52:16Z,41.5757987,-93.694203,254.6,1511.9,2.893,138,82
2026-08-15T15:52:20Z,41.5758772,-93.6941146,254.6,1523.2,2.893,139,82
2026-08-15T15:52:24Z,41.5759552,-93.6940156,254.6,1535.2,2.883,139,83
2026-08-15T15:52:28Z,41.5760019,-93.6939046,254.4,1545.9,2.874,139,81
2026-08-15T15:52:29Z,41.5760054,-93.6938735,254.4,1548.5,2.874,139,81
2026-08-15T15:52:35Z,41.5760016,-93.6936877,254.6,1564.3,2.837,139,83
2026-08-15T15:52:40Z,41.575961,-93.6935197,254.8,1579,2.818,139,83
2026-08-15T15:52:45Z,41.5759178,-93.6933558,254.8,1593.5,2.818,139,82
2026-08-15T15:52:51Z,41.5758584,-93.6931751,255.4,1610,2.799,140,82
2026-08-15T15:52:53Z,41.5758473,-93.6931178,255.4,1615,2.79,140,83
2026-08-15T15:52:59Z,41.5757764,-93.6929207,255.4,1633.2,2.79,140,83
2026-08-15T15:53:06Z,41.5757072,-93.6926971,255.4,1653.5,2.818,140,82
2026-08-15T15:53:07Z,41.5756973,-93.6926659,255.4,1656.3,2.809,140,83
2026-08-15T15:53:10Z,41.5756714,-93.6925716,255.8,1664.7,2.809,140,83
2026-08-15T15:53:15Z,41.5756401,-93.6924194,256.2,1677.8,2.799,139,82
2026-08-15T15:53:22Z,41.5755915,-93.6922348,256.2,1694.2,2.743,140,82
2026-08-15T15:53:29Z,41.5755494,-93.692031,256.2,1711.9,2.697,140,82
2026-08-15T15:53:35Z,41.5754726,-93.6918334,256.4,1730.4,2.697,140,83
2026-08-15T15:53:41Z,41.5753913,-93.6916283,256.8,1749.7,2.725,140,82
2026-08-15T15:53:43Z,41.5753684,-93.691571,256.8,1755.2,2.734,140,83
2026-08-15T15:53:50Z,41.5752848,-93.6913348,256.8,1776.9,2.743,141,82
2026-08-15T15:53:55Z,41.5752084,-93.6911523,256.8,1794.2,2.827,141,83
2026-08-15T15:54:00Z,41.5751278,-93.6909809,256.8,1811.1,2.883,138,81
2026-08-15T15:54:02Z,41.5750887,-93.6909032,257,1818.8,2.911,137,81
2026-08-15T15:54:08Z,41.5750051,-93.6906956,256.8,1838.5,2.986,136,82
2026-08-15T15:54:14Z,41.5748874,-93.6904858,256.6,1860.4,3.079,137,82
2026-08-15T15:54:20Z,41.574764,-93.6902822,255.6,1882.3,3.2,137,82
2026-08-15T15:54:25Z,41.5746857,-93.6900874,255.6,1900.7,3.275,138,82
2026-08-15T15:54:31Z,41.5746183,-93.6898903,254.2,1918.8,3.247,138,84
2026-08-15T15:54:34Z,41.5745934,-93.6897968,254.4,1927.1,3.21,138,83
2026-08-15T15:54:41Z,41.5745251,-93.6895536,253.8,1948.7,3.163,139,83
2026-08-15T15:54:47Z,41.5744672,-93.6893308,253.8,1968.3,3.182,139,83
2026-08-15T15:54:54Z,41.5743879,-93.689082,253.8,1990.9,3.191,139,83
2026-08-15T15:55:00Z,41.5743153,-93.6888556,253.6,2011.4,3.228,140,83
2026-08-15T15:55:01Z,41.5743061,-93.6888224,253.4,2014.4,3.228,140,83
2026-08-15T15:55:05Z,41.5742665,-93.6887017,253.2,2025.4,3.21,140,83
2026-08-15T15:55:07Z,41.5742395,-93.688631,253.2,2032,3.2,140,84
2026-08-15T15:55:14Z,41.5741403,-93.6883844,253.2,2055.4,3.219,141,83
2026-08-15T15:55:21Z,41.5740594,-93.688136,253.2,2077.9,3.219,141,82
2026-08-15T15:55:22Z,41.5740495,-93.6881064,253.2,2080.6,3.219,141,82
2026-08-15T15:55:28Z,41.5739763,-93.6878997,253,2099.8,3.2,141,83
2026-08-15T15:55:34Z,41.5739236,-93.6877355,252.8,2114.7,3.163,142,84
2026-08-15T15:55:39Z,41.5738446,-93.6875908,252.8,2129.6,3.116,142,83
2026-08-15T15:55:45Z,41.5737557,-93.6874086,252.6,2147.8,3.107,142,83
2026-08-15T15:55:52Z,41.5736664,-93.6872093,253.2,2167.2,3.098,143,82
2026-08-15T15:55:58Z,41.5735212,-93.6870218,252.8,2189.6,3.154,143,83
2026-08-15T15:56:00Z,41.5734745,-93.6869683,252.4,2196.5,3.182,143,83
2026-08-15T15:56:07Z,41.5733204,-93.6867815,252.6,2219.6,3.219,143,83
2026-08-15T15:56:13Z,41.5731773,-93.6866228,252.4,2240.3,3.238,143,83
2026-08-15T15:56:15Z,41.5731259,-93.686571,252.6,2247.4,3.247,144,83
2026-08-15T15:56:22Z,41.5729638,-93.6864049,252.8,2270.1,3.266,144,83
2026-08-15T15:56:29Z,41.5728037,-93.6862245,253,2293.4,3.266,144,83
2026-08-15T15:56:34Z,41.5727263,-93.6860867,253.2,2307.9,3.266,144,84
2026-08-15T15:56:40Z,41.5726804,-93.6859105,253.2,2323.5,3.238,145,83
2026-08-15T15:56:47Z,41.5726235,-93.685698,252.8,2342.3,3.154,145,84
2026-08-15T15:56:52Z,41.5725737,-93.6855528,253,2355.6,3.098,145,83
2026-08-15T15:56:58Z,41.5724673,-93.685388,252.8,2373.8,3.042,145,83
2026-08-15T15:57:04Z,41.5723322,-93.6852511,253,2392.6,3.051,145,83
2026-08-15T15:57:11Z,41.5721906,-93.6850676,253,2414.6,3.07,146,82
2026-08-15T15:57:12Z,41.5721729,-93.6850383,253,2417.8,3.07,146,83
2026-08-15T15:57:19Z,41.5720597,-93.6848271,252.6,2439.5,3.06,146,83
2026-08-15T15:57:26Z,41.5719596,-93.6846069,253.2,2460.9,3.06,146,83
2026-08-15T15:57:28Z,41.571931,-93.6845432,253.2,2467.1,3.06,146,83
2026-08-15T15:57:35Z,41.571827,-93.6843049,252.8,2490.1,3.079,147,82
2026-08-15T15:57:41Z,41.5717337,-93.6840977,252.6,2510.3,3.107,147,83
2026-08-15T15:57:43Z,41.5716928,-93.6840245,252.8,2517.9,3.116,147,83
2026-08-15T15:57:49Z,41.5715833,-93.6838155,252.4,2539.1,3.154,148,83
2026-08-15T15:57:52Z,41.5715199,-93.6837102,252.2,2550.3,3.172,148,83
2026-08-15T15:57:54Z,41.5714763,-93.6836449,252.2,2557.6,3.2,148,83
2026-08-15T15:58:01Z,41.5713576,-93.6834401,252.2,2579.5,3.228,148,83
2026-08-15T15:58:04Z,41.5713403,-93.6833347,252,2588.7,3.2,148,82
2026-08-15T15:58:06Z,41.571335,-93.6832535,252,2595.4,3.2,148,83
2026-08-15T15:58:12Z,41.5713155,-93.6830402,252,2613.5,3.191,148,83
2026-08-15T15:58:17Z,41.5712878,-93.6828666,252.2,2628.3,3.191,149,82
2026-08-15T15:58:23Z,41.5712785,-93.6826806,252.4,2643.9,3.144,150,83
2026-08-15T15:58:30Z,41.5712776,-93.6824875,252.4,2660.1,3.042,150,82
2026-08-15T15:58:37Z,41.571232,-93.6823256,252.8,2674.9,2.846,150,82
2026-08-15T15:58:42Z,41.571111,-93.6822025,253,2691.9,2.874,150,82
2026-08-15T15:58:48Z,41.570951,-93.6820259,252.4,2715,3.023,150,82
2026-08-15T15:58:49Z,41.5709204,-93.6819961,252.6,2719.2,3.051,150,83
2026-08-15T15:58:55Z,41.5707565,-93.6818496,252.4,2741.1,3.182,150,83
2026-08-15T15:58:58Z,41.570685,-93.6817893,251.8,2750.5,3.191,150,83
2026-08-15T15:59:03Z,41.570576,-93.6816729,251.8,2766,3.154,150,84
2026-08-15T15:59:09Z,41.5704245,-93.6815338,252.2,2786.4,3.191,151,83
2026-08-15T15:59:11Z,41.5703668,-93.6814915,252,2793.7,3.21,151,84
2026-08-15T15:59:17Z,41.5702028,-93.6813611,252,2814.9,3.275,151,83
2026-08-15T15:59:23Z,41.5700461,-93.6812346,251.6,2835.2,3.294,151,83
2026-08-15T15:59:24Z,41.5700244,-93.6812086,251.4,2838.5,3.294,151,83
2026-08-15T15:59:30Z,41.5698916,-93.6810726,251.6,2857.1,3.284,151,83
2026-08-15T15:59:37Z,41.5697416,-93.6808951,252.6,2879.3,3.275,151,84
2026-08-15T15:59:38Z,41.5697201,-93.6808688,252.6,2882.5,3.266,151,84
2026-08-15T15:59:42Z,41.5696296,-93.6807662,253.2,2895.7,3.266,151,83
2026-08-15T15:59:45Z,41.5695551,-93.6807027,253.6,2905.5,3.275,152,84
2026-08-15T15:59:52Z,41.5693995,-93.6805223,253.6,2928.3,3.256,152,82
2026-08-15T15:59:59Z,41.5692553,-93.6803271,253,2951.1,3.275,152,82
2026-08-15T16:00:05Z,41.5691581,-93.6801825,252.6,2967.3,3.238,152,83
2026-08-15T16:00:12Z,41.5690539,-93.6799805,252.6,2987.8,3.2,152,83
2026-08-15T16:00:13Z,41.5690388,-93.6799449,252.8,2991.2,3.2,152,83
2026-08-15T16:00:19Z,41.5689394,-93.6797354,253.2,3011.8,3.238,152,83
2026-08-15T16:00:22Z,41.568885,-93.6796344,253.2,3022.2,3.219,152,83
2026-08-15T16:00:28Z,41.5687852,-93.6794303,252.2,3042.4,3.266,152,81
2026-08-15T16:00:29Z,41.5687622,-93.6793981,252,3046.2,3.275,152,81
2026-08-15T16:00:34Z,41.568643,-93.6792745,251.2,3063,3.312,152,81
2026-08-15T16:00:37Z,41.5685773,-93.6792413,251,3070.8,3.284,152,82
2026-08-15T16:00:40Z,41.5685335,-93.6791848,250.8,3077.7,3.238,152,82
2026-08-15T16:00:45Z,41.5685047,-93.6790286,250.8,3091.3,3.144,152,82
2026-08-15T16:00:52Z,41.5684666,-93.6787918,252,3111.6,3.098,152,82
2026-08-15T16:00:53Z,41.5684553,-93.6787582,252,3114.7,3.079,152,82
2026-08-15T16:00:59Z,41.5683704,-93.6785488,252,3134.5,3.126,152,83
2026-08-15T16:01:06Z,41.5682974,-93.6783032,252.2,3156.6,3.163,152,83
2026-08-15T16:01:11Z,41.5683163,-93.6781572,251.8,3169.3,3.116,152,83
2026-08-15T16:01:18Z,41.5683502,-93.6779344,252,3188.6,3.032,152,83
2026-08-15T16:01:25Z,41.5683763,-93.6776829,251.6,3210,3.014,152,82
2026-08-15T16:01:29Z,41.5684286,-93.6775692,251.6,3221.1,3.014,153,83
2026-08-15T16:01:33Z,41.5684796,-93.6774715,251.6,3231.1,2.976,155,82
2026-08-15T16:01:40Z,41.5685614,-93.6772728,252,3249.9,2.911,155,82
2026-08-15T16:01:46Z,41.5686235,-93.6770886,251.8,3266.2,2.865,155,82
2026-08-15T16:01:53Z,41.5686824,-93.6768511,251.8,3286.3,2.827,154,83
2026-08-15T16:01:55Z,41.5687042,-93.6767916,251.8,3291.6,2.818,154,83
2026-08-15T16:02:02Z,41.5687745,-93.676561,251.6,3311.9,2.79,155,83
2026-08-15T16:02:08Z,41.5688452,-93.6763459,251.6,3331.4,2.818,157,83
2026-08-15T16:02:15Z,41.5689308,-93.6761002,251.4,3353.5,2.883,157,83
2026-08-15T16:02:22Z,41.5689974,-93.6758478,251.8,3375.7,2.893,156,83
2026-08-15T16:02:23Z,41.5690037,-93.6758027,251.8,3379.5,2.902,156,83
2026-08-15T16:02:29Z,41.5690613,-93.6755556,252.8,3400.9,2.967,156,82
2026-08-15T16:02:31Z,41.5690825,-93.6754713,252.8,3408.3,3.014,156,82
2026-08-15T16:02:37Z,41.5691404,-93.6752153,251.6,3430.6,3.144,156,83
2026-08-15T16:02:43Z,41.5691727,-93.6749444,251.4,3453.2,3.284,156,83
2026-08-15T16:02:44Z,41.5691775,-93.6748986,251.4,3457.1,3.322,156,83
2026-08-15T16:02:50Z,41.5692177,-93.6746569,251.4,3477.6,3.415,156,83
2026-08-15T16:02:56Z,41.5692492,-93.6744157,251.6,3498,3.452,156,83
2026-08-15T16:03:03Z,41.5692888,-93.6741584,251.2,3519.9,3.424,156,83
2026-08-15T16:03:10Z,41.569345,-93.6739276,251.4,3540.2,3.34,155,85
2026-08-15T16:03:17Z,41.5693874,-93.6736763,251.8,3561.7,3.266,155,83
2026-08-15T16:03:24Z,41.5694015,-93.6734202,251,3583.1,3.238,155,84
2026-08-15T16:03:25Z,41.5694036,-93.6733815,251.2,3586.3,3.238,155,84
2026-08-15T16:03:31Z,41.5694192,-93.6731778,252,3603.4,3.21,155,83
2026-08-15T16:03:38Z,41.5694525,-93.6729537,251.6,3622.5,3.163,155,84
2026-08-15T16:03:45Z,41.569506,-93.6727404,252.2,3641.3,3.107,154,85
2026-08-15T16:03:51Z,41.569564,-93.6725609,252.4,3657.6,2.995,154,84
2026-08-15T16:03:58Z,41.5696317,-93.6723663,252.4,3675.5,2.883,154,83
2026-08-15T16:04:04Z,41.5696734,-93.6721794,252.2,3691.6,2.818,154,84
2026-08-15T16:04:10Z,41.5697111,-93.6719944,252.2,3707.5,2.762,154,84
2026-08-15T16:04:17Z,41.5697547,-93.6717673,252,3726.7,2.734,154,83
2026-08-15T16:04:23Z,41.5698087,-93.6715661,251.8,3744.4,2.734,154,84
2026-08-15T16:04:30Z,41.5698624,-93.6713556,252.4,3762.9,2.715,154,84
2026-08-15T16:04:37Z,41.5698847,-93.6710975,252.2,3784.4,2.715,154,84
2026-08-15T16:04:38Z,41.5698867,-93.6710578,252.2,3787.7,2.715,154,84
2026-08-15T16:04:44Z,41.5699,-93.6708076,252.6,3808.4,2.771,154,84
2026-08-15T16:04:45Z,41.5699019,-93.6707665,252.8,3811.8,2.781,154,84
2026-08-15T16:04:52Z,41.5699127,-93.670493,252.8,3834.4,2.855,154,85
2026-08-15T16:04:53Z,41.5699151,-93.670459,252.8,3837.2,2.855,154,85
2026-08-15T16:04:59Z,41.5699072,-93.6702099,253,3857.7,2.874,154,84
2026-08-15T16:05:01Z,41.5699043,-93.6701228,252.8,3864.9,2.93,154,84
2026-08-15T16:05:07Z,41.5698867,-93.6698539,253,3887.4,3.042,155,83
2026-08-15T16:05:10Z,41.5698731,-93.6697208,253.2,3898.5,3.079,155,83
2026-08-15T16:05:15Z,41.5698508,-93.6695009,253,3917,3.154,154,83
2026-08-15T16:05:18Z,41.5698543,-93.669375,252.8,3927.5,3.2,151,84
2026-08-15T16:05:21Z,41.5698713,-93.6692601,252.8,3937.3,3.238,148,83
2026-08-15T16:05:28Z,41.5699193,-93.6690056,252.8,3959.1,3.182,148,84
2026-08-15T16:05:34Z,41.5699466,-93.6687884,253,3977.5,3.172,148,84
2026-08-15T16:05:41Z,41.5699398,-93.6685206,253,3999.8,3.163,149,83
2026-08-15T16:05:48Z,41.5699454,-93.66826,252.6,4021.5,3.172,149,83
2026-08-15T16:05:49Z,41.5699486,-93.6682222,252.4,4024.7,3.172,149,83
2026-08-15T16:05:56Z,41.5699531,-93.6679583,252.6,4046.7,3.163,150,84
2026-08-15T16:05:57Z,41.5699538,-93.6679182,252.6,4050.1,3.163,150,84
2026-08-15T16:06:02Z,41.5699625,-93.6677303,252.2,4065.8,3.182,150,84
2026-08-15T16:06:04Z,41.5699686,-93.6676585,252,4071.8,3.182,150,83
2026-08-15T16:06:10Z,41.5699959,-93.6674401,252.2,4090.3,3.163,150,83
2026-08-15T16:06:17Z,41.5700147,-93.6671831,252.2,4111.8,3.163,151,83
2026-08-15T16:06:24Z,41.5700137,-93.6669223,252.2,4133.5,3.154,151,83
2026-08-15T16:06:26Z,41.5700083,-93.66685,252.2,4139.6,3.154,151,83
2026-08-15T16:06:32Z,41.5699764,-93.666633,252.4,4158,3.135,151,83
2026-08-15T16:06:39Z,41.5699676,-93.6663923,252,4178.1,3.116,152,83
2026-08-15T16:06:45Z,41.5699671,-93.6661752,251.2,4196.2,3.07,152,83
2026-08-15T16:06:51Z,41.569932,-93.6659248,252,4217.5,3.098,152,83
2026-08-15T16:06:53Z,41.5699226,-93.665845,252.4,4224.2,3.107,152,83
2026-08-15T16:06:59Z,41.5698963,-93.6656008,251.8,4244.8,3.126,152,83
2026-08-15T16:07:04Z,41.5698931,-93.6654085,251.8,4260.8,3.144,152,83
2026-08-15T16:07:10Z,41.5698836,-93.6651851,252,4279.5,3.135,153,83
